,Sig.,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups,Groups
,,Group A,Group A,Group A,Group A,Group A,Group A,Group B,Group B,Group B,Group B,Group B,Group B,Group C,Group C,Group C,Group C,Group C,Group C
,,N,Mean,Standard Deviation,Standard Deviation Error,95% Upper Bound Mean,95% Lower Bound Mean,N,Mean,Standard Deviation,Standard Deviation Error,95% Upper Bound Mean,95% Lower Bound Mean,N,Mean,Standard Deviation,Standard Deviation Error,95% Upper Bound Mean,95% Lower Bound Mean
Feature,,,,,,,,,,,,,,,,,,,
ROI_1_00PxPerPixel_Eosin_HaralickSumEntropy_F7_,3.0958489424083816e-77,367.0,1.2134721378256133,0.3030904193393793,0.015821191105544162,1.2444393962520766,1.18250487939915,400.0,1.6425819049275001,0.28459527697539533,0.014229763848769773,1.6704373573330542,1.614726452521946,76.0,1.7256436103815789,0.4118948537425406,0.04724758007442633,1.8176376048259304,1.6336496159372282
ROI_1_00PxPerPixel_Eosin_HaralickEntropy_F8_,1.99766212996368e-70,367.0,2.568755060076294,0.5889606279168962,0.03074349452623505,2.6289301590037617,2.5085799611488273,400.0,3.35606058552,0.5118697941378494,0.025593489706892448,3.4061610820566317,3.305960088983368,76.0,3.3326722833289475,0.7480870493218992,0.0858114697096233,3.499752583638371,3.165591983019524
ROI_1_00PxPerPixel_Eosin_HaralickDifferenceVariance_F9_,1.623884632647827e-68,367.0,0.020944426566757494,0.0041030802848990135,0.0002141790474613779,0.021363645187405217,0.02052520794610977,400.0,0.0158091247975,0.003078188650837316,0.0001539094325418658,0.016110409971203457,0.015507839623796543,76.0,0.016520095934210527,0.004815897537388801,0.0005524213338927415,0.01759569483347726,0.015444497034943792
ROI_1_00PxPerPixel_Eosin_HaralickDifferenceEntropy_F10_,1.2731512084928542e-101,367.0,1.2097094266594006,0.24683397450329855,0.012884628588622332,1.2349288694036984,1.1844899839151029,400.0,1.6207884538925001,0.20813792606460563,0.010406896303230275,1.641160457795378,1.6004164499896223,76.0,1.714821972513158,0.40184329217689535,0.046094586887862506,1.8045710170863822,1.6250729279399336
ROI_1_00PxPerPixel_Eosin_HaralickInformationMeasureOfCorrelat_1,4.469107607522739e-10,367.0,0.5869551937084468,0.08621464690859998,0.004500367935783018,0.5957638893339441,0.5781464980829496,400.0,0.6200638283875,0.0520203278604764,0.002601016393023821,0.6251554440398711,0.6149722127351288,76.0,0.610312125131579,0.05628393571436329,0.006456210208517087,0.622882770339615,0.5977414799235431
ROI_1_00PxPerPixel_Residual_Mean,2.6092637494745126e-11,367.0,-0.025728763209809262,0.005915732067494702,0.00030879870031203313,-0.025124342904756018,-0.026333183514862513,400.0,-0.0262787295325,0.0052872484597951555,0.0002643624229897579,-0.02576122727668816,-0.026796231788311847,76.0,-0.031212598815789475,0.01050068968468084,0.001204511715079046,-0.02886733914639289,-0.03355785848518605
ROI_1_00PxPerPixel_Residual_Std_dev_,3.998913486469578e-122,367.0,0.03690252091280654,0.0068284288735286835,0.00035644108577956784,0.0376001929871472,0.03620484883846588,400.0,0.04413884747,0.006308046026028257,0.0003154023013014132,0.04475626276134816,0.043521432178651835,76.0,0.06454094713157894,0.016044057994106287,0.0018403796694898733,0.06812428149121924,0.06095761277193865
ROI_1_00PxPerPixel_Residual_Min,9.904334729919704e-78,367.0,-0.2002239151961853,0.040082948515206426,0.00209231288113624,-0.19612857286279683,-0.20431925752957375,400.0,-0.24903080760750002,0.03682023597940969,0.001841011798970486,-0.24542693778300398,-0.252634677431996,76.0,-0.28573529485526317,0.05340127961936827,0.006125546876752223,-0.2738084718420869,-0.29766211786843944
ROI_1_00PxPerPixel_Residual_Max,1.0953863421145235e-122,367.0,0.08322602728065395,0.015163552850395492,0.0007915310157543999,0.08477531300471289,0.08167674155659504,400.0,0.1061233106225,0.020732333432749443,0.0010366166716374722,0.10815253799875739,0.1040940832462426,76.0,0.1652607492105263,0.05251321184978269,0.006023678517209087,0.17698922815428983,0.15353227026676283
ROI_1_00PxPerPixel_Residual_Median,1.5968575943623472e-22,367.0,0.0010236679754768393,0.0023543830315569964,0.0001228977938633047,0.0012642192536466304,0.0007831166973070482,400.0,0.00045575869249999995,0.0012187252643981452,6.093626321990725e-05,0.0005750443811406579,0.00033647300385934194,76.0,0.003257822052631579,0.004247122637571142,0.0004871783783683296,0.004206388835574233,0.0023092552696889245
ROI_1_00PxPerPixel_Residual_HaralickAngularSecondMoment_F0_,6.6725049682799125e-115,367.0,0.9485525211444142,0.04347486705223908,0.00226936958753362,0.9529944215053601,0.9441106207834684,400.0,0.927820333165,0.03691803449034189,0.001845901724517093,0.9314337752557528,0.9242068910742472,76.0,0.7698345503289473,0.12108800634702191,0.013889746919512634,0.7968787565916656,0.742790344066229
ROI_1_00PxPerPixel_Residual_HaralickContrast_F1_,2.034824942300091e-58,367.0,0.030741504452316073,0.0233677254680177,0.0012197853404182645,0.03312902430524973,0.028353984599382428,400.0,0.0464419471375,0.02753041125711727,0.0013765205628558635,0.04913655285488251,0.04374734142011749,76.0,0.2611117044736842,0.3425419041289349,0.039292251158579615,0.337616175794638,0.18460723315273042
ROI_1_00PxPerPixel_Residual_HaralickSumOfSquares_F3_,1.3469233902162304e-66,367.0,0.02308602259400545,0.019489753669626676,0.0010173568603033744,0.025077323539350195,0.021094721648660705,400.0,0.031144411655000002,0.0208691896259363,0.0010434594812968147,0.03318703416281488,0.029101789147185128,76.0,0.1819240602368421,0.21656031408549087,0.024841171691581117,0.23029137570541594,0.13355674476826826
ROI_1_00PxPerPixel_Residual_HaralickInverseDifferenceMoment_F4_,1.243001592781923e-117,367.0,0.9877605351825612,0.009410259050488127,0.0004912115239899474,0.9887219971928474,0.9867990731722756,400.0,0.9817303363825001,0.009380989393418242,0.00046904946967090896,0.9826485234527229,0.9808121493122768,76.0,0.9342908331973685,0.04245675769062962,0.004870124111680204,0.9437732695415678,0.9248083968531692
ROI_1_00PxPerPixel_Residual_HaralickSumAverage_F5_,3.716930239867316e-84,367.0,0.020139616847411446,0.029575224792364786,0.001543814167565264,0.023161367357249853,0.017117866337573038,400.0,0.02135758691,0.01938136039899177,0.0009690680199495887,0.023254584526709157,0.01946058929329085,76.0,0.1743661852631579,0.17675579778439893,0.020275280532292248,0.21384342498013817,0.13488894554617756
ROI_1_00PxPerPixel_Residual_HaralickSumVariance_F6_,5.745943336958291e-69,367.0,0.04261129834332425,0.043637737390229775,0.0022778713499726714,0.04706983944091088,0.03815275724573762,400.0,0.0499918346025,0.04613028328441298,0.0023065141642206483,0.054506947868398596,0.045476721336601404,76.0,0.3714584290394737,0.44082782104245605,0.05056641903750785,0.46991441058772443,0.2730024474912228
ROI_1_00PxPerPixel_Residual_HaralickSumEntropy_F7_,2.5177245242328497e-101,367.0,0.0402451039400545,0.0382604195209972,0.0019971776420362125,0.04415423541769761,0.03633597246241137,400.0,0.0490175877725,0.035782324205608264,0.0017891162102804138,0.05251986946692038,0.04551530607807961,76.0,0.2662918294473684,0.218552123365305,0.025069647885410495,0.31510400235991504,0.21747965653482187
ROI_1_00PxPerPixel_Residual_HaralickEntropy_F8_,9.529193087991745e-121,367.0,0.18849172861307903,0.13211491459714364,0.006896342405972186,0.2019901318659341,0.17499332536022397,400.0,0.269762561665,0.1257936956276961,0.006289684781384805,0.28207492446566235,0.2574501988643377,76.0,0.827791144368421,0.44903298046816975,0.05150761537309539,0.9280796940679019,0.7275025946689402
ROI_1_00PxPerPixel_Residual_HaralickDifferenceVariance_F9_,4.27995697201515e-125,367.0,0.038245760144414165,0.0012264427916203737,6.40197926035927e-05,0.0383710678692712,0.03812045241955713,400.0,0.0373448799125,0.0012515210034697766,6.2576050173489e-05,0.03746737556357758,0.03722238426142243,76.0,0.03222853972368421,0.003933387296326714,0.0004511904665919687,0.03310703579081871,0.03135004365654971
ROI_1_00PxPerPixel_Residual_HaralickDifferenceEntropy_F10_,3.0963207649412315e-126,367.0,0.1285081014332425,0.07313104450138698,0.0038174094493859507,0.1359800233732621,0.12103617949322294,400.0,0.1980513904525,0.08261784503858341,0.004130892251929171,0.20613781224691602,0.189964968658084,76.0,0.5223639656842106,0.26296656504831173,0.030164333751989625,0.5810958107274252,0.463632120640996
ROI_1_00PxPerPixel_Residual_HaralickInformationMeasureOfCorre_1,4.739071695480241e-86,367.0,0.07212147724250681,0.04466094743005945,0.002331282479286956,0.07668456143253767,0.06755839305247595,400.0,0.0852961668875,0.041091882942107735,0.002054594147105387,0.08931813451013008,0.08127419926486991,76.0,0.21411223865789475,0.10123326658866871,0.011612252073276826,0.23672201996378742,0.19150245735200208
ROI_1_00PxPerPixel_Red_Mean,1.1246199692597995e-75,367.0,102.36265865438692,8.789160574043105,0.4587904474260077,103.260661987654,101.46465532111986,400.0,114.83211589729999,6.910387038499428,0.34551935192497146,115.50848677492182,114.15574501967815,76.0,111.68048789921053,12.813284564800467,1.4697845408630206,114.54225035717248,108.81872544124853
ROI_1_00PxPerPixel_Red_Std_dev_,3.1065239123172704e-171,367.0,36.404497553923704,4.357810394779086,0.2274758509615777,36.84974237876109,35.959252729086316,400.0,45.8760255106,4.093789912645785,0.2046894956322894,46.27671511895179,45.4753359022482,76.0,54.775854645,8.586763516222849,0.9849693268236148,56.69365154881884,52.85805774118115
ROI_1_00PxPerPixel_Red_Min,4.334603316308512e-59,367.0,34.59771006743869,5.376574280690407,0.2806548929305088,35.14704371368893,34.04837642118845,400.0,28.5931754629,3.3528030201265007,0.16764015100632515,28.921339183482075,28.265011742317924,76.0,30.53473078539474,6.726882465503091,0.7716263387422028,32.03713554363943,29.03232602715005
ROI_1_00PxPerPixel_Red_Max,1.9593212785265436e-118,367.0,213.51999670354223,16.573855454029204,0.8651482124225369,215.2133754189977,211.8266179880868,400.0,236.46814108549998,11.070219125423106,0.5535109562711555,237.55166560932386,235.3846165616762,76.0,249.09938208157894,7.541292974986176,0.8650456310946831,250.7836800468013,247.4150841163567
ROI_1_00PxPerPixel_Red_Median,1.1564058326448347e-60,367.0,98.20457573722071,9.010281418834062,0.47033286156922677,99.12517135947878,97.28398011496266,400.0,109.65977313650001,8.214406390181116,0.41072031950905596,110.4637780682521,108.85576820474792,76.0,98.63742033381578,13.357577121919888,1.5322191790789383,101.62074693860015,95.65409372903142
ROI_1_00PxPerPixel_Red_HaralickAngularSecondMoment_F0_,8.269485204584135e-95,367.0,0.026074300247956407,0.008627236024050263,0.0004503380547185781,0.02695575947733478,0.02519284101857802,400.0,0.013565354347500001,0.003128129525324581,0.00015640647626622908,0.013871527605317697,0.013259181089682298,76.0,0.02426205955263158,0.0143752926130878,0.0016489591522178015,0.027472686188940384,0.02105143291632278
ROI_1_00PxPerPixel_Red_HaralickContrast_F1_,1.3438671723697889e-112,367.0,3.890690595253406,1.1994664665389276,0.06261163989665758,4.013242103559567,3.768139086947245,400.0,7.17697681354,1.6566927415768722,0.08283463707884364,7.339129630354353,7.014823996725646,76.0,16.356429322276316,11.697730455959537,1.3418217085869895,18.969040139816894,13.743818504735732
ROI_1_00PxPerPixel_Red_HaralickCorrelation_F2_,1.1351055654550629e-106,367.0,0.8461931445422344,0.023296440461197023,0.0012160642933514254,0.8485733810860058,0.8438129079984628,400.0,0.8188654946725,0.019383949018471843,0.0009691974509235925,0.8207627456566139,0.8169682436883862,76.0,0.7327487298947368,0.09639359195759792,0.011057103319685903,0.7542776018445697,0.7112198579449039
ROI_1_00PxPerPixel_Red_HaralickSumOfSquares_F3_,5.290480373330552e-164,367.0,13.353507362231609,3.0654469017798545,0.1600150257559,13.666709233168095,13.040305491295122,400.0,20.597162842150002,3.615775957082503,0.1807887978541251,20.951065676209915,20.24326000809009,76.0,29.1898838875,8.34822400581348,0.9576069684047699,31.054404567554528,27.32536320744547
ROI_1_00PxPerPixel_Red_HaralickInverseDifferenceMoment_F4_,4.1574284583060277e-159,367.0,0.5267681983787467,0.04766618599295251,0.002488154655335664,0.5316383328523632,0.5218980639051299,400.0,0.42072380930000003,0.03346333662536576,0.0016731668312682884,0.42399911446530497,0.4174485041346951,76.0,0.4375074559868421,0.06690412441936103,0.007674429401317542,0.452450050181005,0.4225648617926792
ROI_1_00PxPerPixel_Red_HaralickSumAverage_F5_,1.5406761930426082e-75,367.0,18.635587383760218,1.7037418192769043,0.08893459904156452,18.809661553852816,18.46151321366762,400.0,21.090095282500002,1.3904217788758664,0.06952108894379336,21.22618618357448,20.954004381425523,76.0,20.36519459263158,2.4978098630940373,0.2865184414054231,20.92306392404145,19.807325261221706
ROI_1_00PxPerPixel_Red_HaralickSumVariance_F6_,2.5310500686729047e-162,367.0,49.13324061051771,11.189222077687822,0.5840726381233798,50.27646226835198,47.99001895268344,400.0,74.851481016425,12.96544523781782,0.6482722618908912,76.12050538877983,73.58245664407016,76.0,99.65403325157895,23.871075827150065,2.73820018958273,104.98548033587818,94.32258616727972
ROI_1_00PxPerPixel_Red_HaralickSumEntropy_F7_,4.9088358829942e-127,367.0,4.481578541964577,0.1828836580216917,0.009546449240951743,4.500264073207297,4.462893010721859,400.0,4.8535310339675,0.1251817328742369,0.00625908664371185,4.865783499430673,4.841278568504327,76.0,4.722326942460526,0.3301054079638347,0.03786568721133216,4.796053804523378,4.648600080397673
ROI_1_00PxPerPixel_Red_HaralickEntropy_F8_,1.5365430878139424e-133,367.0,6.0193799642125345,0.3734098897257878,0.01949183758077397,6.057531881318129,5.98122804710694,400.0,6.8255812745524995,0.26283061821063575,0.013141530910531801,6.851306458238248,6.799856090866751,76.0,6.49076798025,0.7090079874175022,0.08132879387673812,6.649120230254695,6.332415730245305
ROI_1_00PxPerPixel_Red_HaralickDifferenceVariance_F9_,8.860091595734331e-170,367.0,0.010503734498637602,0.0015094226483163156,7.879122088418399e-05,0.010657954751877705,0.0103495142453975,400.0,0.007407402405,0.0008846509981589207,4.423254990794604e-05,0.007493989765256412,0.007320815044743589,76.0,0.006975317723684211,0.0017200081945586696,0.00019729847110902863,0.007359470190889766,0.0065911652564786555
ROI_1_00PxPerPixel_Red_HaralickDifferenceEntropy_F10_,1.6305269370892152e-192,367.0,2.0586773545367847,0.19103626964412032,0.009972012103574925,2.0781958518346912,2.039158857238878,400.0,2.4983947247175,0.14685607738959025,0.0073428038694795085,2.5127686191744547,2.4840208302605453,76.0,2.7170877292368423,0.25174080250020187,0.028876650475373977,2.7733123743767294,2.660863084096955
ROI_1_00PxPerPixel_Red_HaralickInformationMeasureOfCorrelation1,3.861587067471433e-105,367.0,-0.31820120844959127,0.031004626691976126,0.0016184283393680906,-0.31503341354113074,-0.3213690033580518,400.0,-0.2723485611375,0.020544547165838267,0.0010272273582919117,-0.2703377137971868,-0.2743594084778132,76.0,-0.26609075409210525,0.03093818294406937,0.0035488529723676854,-0.25918091532132503,-0.27300059286288536
ROI_1_00PxPerPixel_Red_HaralickInformationMeasureOfCorrelation2,5.219758717027829e-46,367.0,0.9364696946239782,0.011220050717612447,0.0005856818800282686,0.9376160660958567,0.9353233231520998,400.0,0.9306544718575,0.009696399856979118,0.00048481999284895935,0.9316035304911915,0.9297054132238086,76.0,0.9092973721447369,0.03314126136498922,0.0038015633987225463,0.9166992539264287,0.9018954903630447
ROI_1_00PxPerPixel_Green_Mean,2.3995349483518547e-47,367.0,90.97842956070843,9.194009669842703,0.47992339820522756,91.91779700769665,90.03906211372022,400.0,99.48297974184999,6.422853983708029,0.32114269918540134,100.11163214027499,98.85432734342504,76.0,102.40160398618421,12.50706504057712,1.4346587524254237,105.19497433641727,99.60823363595118
ROI_1_00PxPerPixel_Green_Std_dev_,9.300618743836832e-132,367.0,35.37584343697547,4.312787761953829,0.22512568865834257,35.81648822361707,34.935198650333874,400.0,42.778797937549996,4.01638307986843,0.2008191539934215,43.17191116456052,42.3856847105395,76.0,50.71367905973684,8.486407035527394,0.9734576489899075,52.60906200658665,48.81829611288703
ROI_1_00PxPerPixel_Green_Min,1.2912115868993797e-63,367.0,25.2183642186921,5.057285015167823,0.26398812893713675,25.735075543128982,24.701652894255208,400.0,18.72189992225,3.892003489881283,0.19460017449406417,19.102839195476278,18.34096064902372,76.0,21.871578266842103,7.4982238603788485,0.8601052648272848,23.54625702984834,20.196899503835873
ROI_1_00PxPerPixel_Green_Max,8.227619880661994e-100,367.0,191.18807112752043,14.96574196465061,0.7812053715689181,192.7171461803487,189.65899607469217,400.0,209.27680628525,11.720361846902014,0.5860180923451008,210.4239651034565,208.12964746704347,76.0,226.93011089078945,14.760915233827765,1.693193100484876,230.22686379186615,223.63335798971275
ROI_1_00PxPerPixel_Green_Median,8.477285927583272e-33,367.0,87.07020181596731,9.27042326051671,0.4839121551700609,88.01737656816448,86.12302706377011,400.0,95.173090430125,7.2505317051328415,0.362526585256642,95.88275379128034,94.4634270689697,76.0,93.73708694460527,14.181763363343851,1.6267598247900874,96.90449010151393,90.5696837876966
ROI_1_00PxPerPixel_Green_HaralickAngularSecondMoment_F0_,8.672999782721845e-79,367.0,0.02839760314713896,0.010315405736379285,0.0005384597963940953,0.0294515455182259,0.027343660776052024,400.0,0.015330628325,0.003949099902596728,0.00019745499512983635,0.015717156047984918,0.014944100602015082,76.0,0.028633090828947372,0.017301481486992405,0.0019846160361931503,0.03249726241869073,0.024768919239204018
ROI_1_00PxPerPixel_Green_HaralickContrast_F1_,2.3050175784698413e-81,367.0,3.5003877369564034,0.9438334024560888,0.04926770257074113,3.596820784721792,3.4039546891910155,400.0,6.200312466092501,1.4991841652363205,0.07495920826181607,6.34704874930043,6.053576182884572,76.0,13.084480787828948,11.314487312324475,1.2978607050630395,15.611496781093244,10.557464794564655
ROI_1_00PxPerPixel_Green_HaralickCorrelation_F2_,1.4039088928258204e-88,367.0,0.8471943886675749,0.02347341246137905,0.0012253021565650204,0.8495927067385549,0.8447960705965953,400.0,0.8154596736,0.01994950938621013,0.000997475469310506,0.8174122801756522,0.8135070670243477,76.0,0.7582182770131579,0.08464103453566536,0.009708992526781614,0.7771222929048086,0.7393142611215072
ROI_1_00PxPerPixel_Green_HaralickSumOfSquares_F3_,2.5000389173446027e-127,367.0,12.620286127735694,2.9667230452421225,0.15486168239267456,12.92340121603839,12.317171039433001,400.0,17.977747105175,3.327451516935507,0.16637257584677534,18.3034294859469,17.652064724403097,76.0,25.87445428010526,8.482237343969187,0.9729793525654877,27.768905953892173,23.980002606318365
ROI_1_00PxPerPixel_Green_HaralickInverseDifferenceMoment_F4_,2.4426005550088663e-134,367.0,0.5345496631089919,0.04875438420528428,0.002544958139640897,0.5395309806260512,0.5295683455919326,400.0,0.43379297569999997,0.03795351311682665,0.0018976756558413323,0.4375077677706385,0.4300781836293617,76.0,0.46463519780263157,0.07054041334944654,0.008091540348048026,0.4803899331065774,0.44888046249868574
ROI_1_00PxPerPixel_Green_HaralickSumAverage_F5_,1.5031667319340844e-47,367.0,16.402600764716624,1.7747630468987547,0.09264187694630587,16.58393129320658,16.22127023622667,400.0,18.073517059275,1.2669869649092225,0.06334934824546118,18.19752647880777,17.949507639742233,76.0,18.601455716184212,2.4466312044450187,0.2806478466391852,19.147894632291123,18.055016800077293
ROI_1_00PxPerPixel_Green_HaralickSumVariance_F6_,5.073182658304143e-125,367.0,46.01149687768392,10.852654790965119,0.5665039687648418,47.12033088918956,44.902662866178275,400.0,64.714479205475,11.831947560830546,0.5915973780415273,65.87255974584258,63.55639866510742,76.0,88.08712209552631,24.095627468027438,2.76395802932459,93.46872130533924,82.7055228857134
ROI_1_00PxPerPixel_Green_HaralickSumEntropy_F7_,9.913488781302607e-91,367.0,4.391433837247956,0.20451063903597694,0.01067536846053239,4.412329033552056,4.370538640943857,400.0,4.7245786058425,0.1460357472174054,0.007301787360870264,4.738872208495912,4.710285003189088,76.0,4.563032061092105,0.3555651219715118,0.04078611669793505,4.642445182081711,4.4836189401025
ROI_1_00PxPerPixel_Green_HaralickEntropy_F8_,2.9456923420101345e-110,367.0,5.935255348978202,0.38481968165071995,0.020087423871202745,5.9745730237342745,5.8959376742221306,400.0,6.6814249030625,0.28895572868687713,0.014447786434343857,6.709707145246179,6.653142660878821,76.0,6.341234302526316,0.7482417588711389,0.08582921611201112,6.508349156191489,6.174119448861141
ROI_1_00PxPerPixel_Green_HaralickDifferenceVariance_F9_,1.4382999697676755e-140,367.0,0.010676487959128065,0.0015065999354525405,7.864387647207362e-05,0.01083041981104256,0.010522556107213567,400.0,0.0077697665375,0.0010157791685599658,5.0788958427998263e-05,0.00786918838520277,0.007670344689797231,76.0,0.00790572927631579,0.001844121259413582,0.00021153521603733575,0.008317601576617078,0.007493856976014503
ROI_1_00PxPerPixel_Green_HaralickDifferenceEntropy_F10_,6.006409243931054e-157,367.0,2.0250363791525885,0.18437972836808783,0.009624543477349135,2.0438747664213803,2.0061979918837967,400.0,2.426961504595,0.1586291645036582,0.007931458225182906,2.4424877184834566,2.411435290706544,76.0,2.533704044157895,0.2556967562101849,0.029330429487140854,2.5908122254243233,2.4765958628914655
ROI_1_00PxPerPixel_Green_HaralickInformationMeasureOfCorrelatio,2.919171095890154e-102,367.0,-0.3143107093623978,0.033200533324655265,0.0017330537325470365,-0.3109185549762515,-0.3177028637485441,400.0,-0.26514562214000004,0.020526648374648574,0.0010263324187324292,-0.2631365266872494,-0.26715471759275067,76.0,-0.27474596128947365,0.030022511150624112,0.0034438182141287776,-0.2680406317644723,-0.281451290814475
ROI_1_00PxPerPixel_Green_HaralickInformationMeasureOfCorrelat_1,1.899429999515135e-35,367.0,0.9320191582915531,0.014094405265369547,0.000735721966099857,0.9334592074068347,0.9305791091762715,400.0,0.9225401659825,0.011169742461310651,0.0005584871230655334,0.9236334315940028,0.921446900370997,76.0,0.910879624,0.024775246947362824,0.0028419157301268136,0.9164130117306893,0.9053462362693104
ROI_1_00PxPerPixel_Blue_Mean,2.7766335461262985e-25,367.0,168.20620576158038,8.896734458181767,0.4644057584695992,169.11520009970113,167.29721142345963,400.0,173.15035021925,5.7883414072190025,0.28941707036095027,173.71689816161035,172.58380227688963,76.0,176.85378975657895,10.199037583234977,1.1699098459656465,179.13167742194975,174.57590209120815
ROI_1_00PxPerPixel_Blue_Std_dev_,3.016312435398009e-90,367.0,27.764471396757493,2.7518301947698762,0.1436443669065997,28.04563052073417,27.483312272780815,400.0,31.340707855675,2.966344775301598,0.14831723876507982,31.631046039024476,31.050369672325523,76.0,36.13586942342105,5.4172685730875205,0.6214033226344022,37.34578057061803,34.925958276224065
ROI_1_00PxPerPixel_Blue_Min,6.558599941715954e-31,367.0,105.68597455495912,8.319970805274318,0.43429894085632864,106.53603997962394,104.83590913029435,400.0,99.051929521,7.559836122763286,0.3779918061381642,99.79186680158118,98.31199224041883,76.0,97.4308376006579,10.004459536495743,1.147590213271756,99.66526754474842,95.19640765656735
ROI_1_00PxPerPixel_Blue_Max,3.0092613811210193e-46,367.0,238.28331513923706,8.258654355217308,0.43109824821688536,239.12711575896725,237.43951451950687,400.0,244.505988632,6.163381317661809,0.30816906588309034,245.10924451444478,243.9027327495552,76.0,249.57021576710528,4.898642163142947,0.5619127934133574,250.66429513189073,248.47613640231984
ROI_1_00PxPerPixel_Blue_Median,5.718005030158072e-25,367.0,167.13781076321524,9.502450712995378,0.4960238896003306,168.10869215087322,166.16692937555726,400.0,173.15079226275,6.830069912098336,0.3415034956049162,173.8193019069895,172.4822826185105,76.0,175.97443862368422,13.079925089639492,1.5003703067058074,178.89575348133704,173.0531237660314
ROI_1_00PxPerPixel_Blue_HaralickAngularSecondMoment_F0_,7.455362361214585e-60,367.0,0.03164631701362398,0.009551048941465561,0.0004985606964769501,0.03262216376410467,0.030670470263143287,400.0,0.0202021946375,0.006006592915188307,0.00030032964575941535,0.020790104475100823,0.019614284799899177,76.0,0.027498224171052632,0.015614712834831328,0.0017911304020904544,0.030985667125791476,0.024010781216313788
ROI_1_00PxPerPixel_Blue_HaralickContrast_F1_,5.3301125923212076e-117,367.0,2.763054587476839,0.6722343196575997,0.03509034585187398,2.8317378996889118,2.6943712752647664,400.0,4.4828559796475,1.3251687275341602,0.06625843637670802,4.612560080191472,4.353151879103527,76.0,8.223166101710525,4.295186644002043,0.49269169802238216,9.182467662959834,7.263864540461217
ROI_1_00PxPerPixel_Blue_HaralickCorrelation_F2_,1.491839125044653e-108,367.0,0.8002973092697547,0.033453923356039604,0.001746280584519164,0.8037153529420147,0.7968792655974948,400.0,0.7507303118750001,0.042054723777188704,0.002102736188859432,0.7548465198776558,0.7466141038723441,76.0,0.6692693852105263,0.07457528644500407,0.008554372034193977,0.6859252827644098,0.6526134876566427
ROI_1_00PxPerPixel_Blue_HaralickSumOfSquares_F3_,1.0839866923633522e-95,367.0,7.835308335722072,1.4966838006393572,0.07812625844821897,7.988227039447915,7.682389631996228,400.0,9.828099806392501,1.723880662289649,0.08619403311448243,9.996828803765903,9.659370809019096,76.0,13.069258268434211,3.441432936010552,0.39475943129059127,13.837879579235656,12.300636957632767
ROI_1_00PxPerPixel_Blue_HaralickInverseDifferenceMoment_F4_,1.4369206116940193e-111,367.0,0.5516098962370573,0.04285792124192095,0.002237165278377024,0.5559887622058739,0.5472310302682406,400.0,0.470300900585,0.04486377768557904,0.002243188884278953,0.47469205154623695,0.46590974962376297,76.0,0.45266617398684206,0.06348538519622421,0.0072822731174235385,0.4668452153610503,0.43848713261263383
ROI_1_00PxPerPixel_Blue_HaralickSumAverage_F5_,7.329740123646615e-25,367.0,31.70154944427793,1.7544281620242241,0.09158040459620513,31.880802323344465,31.52229656521138,400.0,32.67767199945,1.1537326600281228,0.05768663300140632,32.79059637943866,32.56474761946135,76.0,33.390043801184206,2.0374777771802735,0.23371472974838656,33.84510100233965,32.93498660002877
ROI_1_00PxPerPixel_Blue_HaralickSumVariance_F6_,6.724832116119214e-79,367.0,28.578178776294276,5.535079470159434,0.2889287964714913,29.143707164611662,28.012650387976898,400.0,34.829543319075,5.89305307827461,0.2946526539137304,35.40634016999208,34.25274646815792,76.0,44.05386701776316,10.45231283626345,1.1989625099880363,46.38832203766215,41.71941199786416
ROI_1_00PxPerPixel_Blue_HaralickSumEntropy_F7_,2.441114139546797e-55,367.0,4.167322491561308,0.15404517697430004,0.008041092783829598,4.183061546642993,4.151583436479623,400.0,4.3658999002275,0.15154854172181853,0.007577427086090932,4.380733081002416,4.351066719452585,76.0,4.33905742525,0.2501682216613129,0.0286962630817617,4.394930844848607,4.283184005651392
ROI_1_00PxPerPixel_Blue_HaralickEntropy_F8_,5.585426925840157e-82,367.0,5.643279713049046,0.31682413115652774,0.016538085026906523,5.675650167933923,5.610909258164168,400.0,6.18926121632,0.3251102091701385,0.016255510458506935,6.221082165895638,6.157440266744363,76.0,6.1383990927236844,0.613257016130708,0.07034540420344866,6.275365995859968,6.001432189587403
ROI_1_00PxPerPixel_Blue_HaralickDifferenceVariance_F9_,1.998956498408037e-121,367.0,0.011250978117166213,0.0013041195181887563,6.807448472540269e-05,0.011384222203953152,0.011117734030379273,400.0,0.0088798760475,0.001287904523651924,6.439522618259617e-05,0.0090059328237851,0.008753819271214897,76.0,0.007781152539473684,0.0017526124720050615,0.00020103843822787023,0.008172586956650239,0.007389718122297129
ROI_1_00PxPerPixel_Blue_HaralickDifferenceEntropy_F10_,1.881724681013433e-132,367.0,1.9315257281444143,0.15567610408519836,0.008126226486032978,1.947431417794846,1.9156200384939825,400.0,2.2415326177825,0.1841145243038052,0.00920572621519026,2.2595532730211296,2.2235119625438706,76.0,2.484484495197368,0.25752178601894926,0.029539774763597485,2.5420002848147214,2.426968705580015
